issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published
f3265dcd-57bc-470e-9943-75f921606250,a4f95080-84fe-4281-8d0a-bd8c885695e0,3ab9d062-ed91-46a4-aa97-b40407b02a75,5,Test for Japan customer,Test for Japan customer,7724d625-bc99-489b-a9af-e951a22840d9,d69b2c7f-7c75-432c-b629-8d875820c047,open,,,2021-01-15 00:00:00,,,,200902260532621,,,,,,200902260532621,2020-09-21 14:17:28.792964,,,200902260532621,2020-09-21 14:17:28.802487,200902260532621,2021-01-12 16:19:52.329689,,,,
15c8fbe1-4a04-4bc6-8de2-dc2e874a98ae,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,86,Column clash report for version 3,"<a href=""http://revitdesigncheck.herokuapp.com/issues/?urn=dXJuOmFkc2sud2lwcHJvZDpmcy5maWxlOnZmLmp0aF9SaHRiVDJLbURPdTRMT2FYdmc_dmVyc2lvbj0z&id=OTFlMThjMDctMWJhZS00OTQ5LWEwOTMtZTBhNDU1MmJiNDc4LTAwMDI0MjExLCBiMzY3MjcxMC00NzE1LTQyOTgtYTAxMy04Mzg5NjhiMDIxMTYtMDAwMjQzNmYsIGIzNjcyNzEwLTQ3MTUtNDI5OC1hMDEzLTgzODk2OGIwMjExNi0wMDAyNDNlYiwgNjEwZGRiMGEtZjM5Zi00YmQ4LTg3NDctYTgyMzdiZGJiMTJiLTAwMDI0NzkyLCA2MTBkZGIwYS1mMzlmLTRiZDgtODc0Ny1hODIzN2JkYmIxMmItMDAwMjQ4MWMsIDkxZTE4YzA3LTFiYWUtNDk0OS1hMDkzLWUwYTQ1NTJiYjQ3OC0wMDAyNDI5YiwgOTI1YWJhMGQtZjI1NS00NjA1LWFmNmEtOTA0Y2IyNzE5NDE3LTAwMDI0ZTIzLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRiNDcsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGFmNiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0ZDMyLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRhYzUsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGE4NiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0OWVkDQo"" target=""_blank"">Click to view issues</a>",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:jth_RhtbT2KmDOu4LOaXvg,200809251332541,,,,,,200809251332541,2020-10-06 22:22:26.729775,,,200809251332541,2020-10-06 22:22:26.739647,200809251332541,2020-10-06 22:22:26.739647,,,,
ce8ecfba-b3d1-4ad2-93a1-0b1714db2a5a,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,122,test,,2cae70fc-fc5c-4f09-8d88-83eb0ef25512,b0a9e750-61a4-45af-8a5f-db0efe6f741f,open,,,,,,urn:adsk.wipprod:dm.lineage:w9VnFsVCTvyrafWkn2665w,200902260532621,,,,,,200902260532621,2020-11-09 10:52:45.427859,,,200902260532621,2020-11-09 10:52:45.443612,200902260532621,2020-11-09 10:52:45.443612,,,,
37d0d2a9-52e8-480d-b325-b3451d884c3d,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,1,ABC: Kitchen sink slightly off,change the location of sink so that people who is cooking and washing can easily stand at the same time. ,b3b61cb9-2ce6-404d-bdaa-415b8e7f1533,693855fd-332d-4921-8565-fb698b0f6a6f,open,4ATHNMAG5CXT,user,2017-09-30 00:00:00,,kitchen,urn:adsk.wipprod:dm.lineage:FCwW1SSTSC6PSImm_CSEMg,115925126619778,,,,,,,,,,115925126619778,2017-09-18 17:29:52.680675,115925126619778,2020-10-31 20:32:26.338733,,,,
dd8667f6-0c4a-4d62-8ac5-c92242c8d4ec,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,36,My First Issues,The kitchen sink is missing from the plans.,b3b61cb9-2ce6-404d-bdaa-415b8e7f1533,693855fd-332d-4921-8565-fb698b0f6a6f,open,4ATHNMAG5CXT,user,2020-11-17 10:00:00,,Kitchen,,4ATHNMAG5CXT,,,,,,115925126619778,2020-10-31 20:37:32.84921,,,115925126619778,2020-10-31 20:37:32.869956,115925126619778,2020-10-31 20:37:32.869956,,,,
aa12e1ee-fbb0-4aad-b515-1896ee52bc9a,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,356,New Item,,16a3da4d-602a-4eca-98c4-bd5bced17704,d057c6df-cb14-4df2-937b-f7ebec659bcf,open,BVE5MB3YCEMF,user,2021-01-17 00:00:00,,,,200902260532621,,,,,,200902260532621,2020-12-07 07:13:51.392963,,,200902260532621,2020-12-07 07:13:51.416816,200902260532621,2021-01-12 16:16:17.562991,,,,
b90f388d-0848-48bc-8921-f8062b2053ca,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,350,add by API,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,d8a90f08-2e89-4e40-8318-e98ff609e298,open,,,,,,,200902260532621,,,,200902260532621,2020-11-27 03:44:46.580323,200902260532621,2020-11-27 03:44:46.597581,,,200902260532621,2020-11-27 03:44:46.608509,200902260532621,2020-11-27 03:44:46.608509,,,,
c2558173-7365-4e1a-b2d5-a828ef709987,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,352,add by API 123,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,d8a90f08-2e89-4e40-8318-e98ff609e298,draft,,,,,,,200902260532621,,,,200902260532621,2020-11-27 10:43:53.316544,,,,,200902260532621,2020-11-27 10:43:53.354745,200902260532621,2020-11-27 10:43:53.354745,,,,
bb781f30-ce77-48bc-b26e-dcaa138613f3,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,355,add by API 789,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,d8a90f08-2e89-4e40-8318-e98ff609e298,open,,,,857a00e1-6a3b-4109-9b44-0b828a9be105,,,200902260532621,,,,200902260532621,2020-11-27 10:43:53.348383,200902260532621,2020-11-27 10:43:53.366207,,,200902260532621,2020-11-27 10:43:53.376397,200902260532621,2020-11-29 12:03:37.012933,,,,
97ba6fbe-8e79-4a0c-8699-02f53eeca9e3,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,2,create pushpin,add some desc by api,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,"",2019-11-16 00:00:00,e49601d1-7d30-4606-9448-43f27a7a6ee9,,urn:adsk.wipprod:dm.lineage:f5iEf34rR42ZhFNIb32L5w,200902260532621,,,,,,200902260532621,2019-11-06 14:04:39.034871,,,200902260532621,2019-11-06 14:04:39.046029,200902260532621,2020-11-29 12:10:15.647756,,,,
29ed8c59-7c57-4766-ae65-25d95dccbf9b,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,1,Test by API,add some desc by api,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,200902260532621,user,2019-11-17 00:00:00,0543f671-eef7-4fa0-bf6e-b213121b2817,,,200902260532621,8338ce72-cc83-49d7-90ca-93a3dd3d6ac7,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,200902260532621,2019-11-06 13:23:48.181048,,,200902260532621,2019-11-06 13:23:48.196854,200902260532621,2020-11-29 12:10:15.673873,,,,
773ff685-13fc-4da8-b1e3-bf742ed372c0,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,4,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 12:19:06.132732,200902260532621,2020-11-29 12:19:06.152902,,,200902260532621,2020-11-29 12:19:06.16655,200902260532621,2020-11-29 12:19:06.16655,,,,
c391f13b-9bb6-4a72-b704-c9973611d9d1,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,5,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 12:19:06.197266,,,,,200902260532621,2020-11-29 12:19:06.233968,200902260532621,2020-11-29 12:19:06.233968,,,,
4d32d4e5-55a7-47fd-9523-49e161101117,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,7,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 12:20:00.270735,,,,,200902260532621,2020-11-29 12:20:00.29992,200902260532621,2020-11-29 12:20:00.29992,,,,
9d2f9d4f-c0a5-4371-8618-df02130c1434,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,6,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 12:20:00.265584,200902260532621,2020-11-29 12:20:00.286308,,,200902260532621,2020-11-29 12:20:00.297755,200902260532621,2020-11-29 12:20:00.297755,,,,
0d453d28-eb50-43b2-8ece-7fff0f30c224,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,9,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,2021-01-15 00:00:00,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 13:06:55.681939,200902260532621,2020-11-29 13:06:55.700704,,,200902260532621,2020-11-29 13:06:55.711822,200902260532621,2021-01-12 16:17:47.789455,,,,
6ac3933f-4537-4485-90b6-c28d04ef8bfa,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,8,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,2021-01-14 00:00:00,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 13:06:55.66661,,,,,200902260532621,2020-11-29 13:06:55.694981,200902260532621,2021-01-12 16:17:51.975192,,,,
0a0e9e9d-ae31-4c4c-83e2-35560facb909,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,12,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 15:08:25.582811,,,,,200902260532621,2020-11-29 15:08:25.608036,200902260532621,2020-11-29 15:08:25.608036,,,,
3ad84c9c-ac08-49ad-a394-9c61fe36cae6,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,13,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 15:08:25.593624,200902260532621,2020-11-29 15:08:25.614463,,,200902260532621,2020-11-29 15:08:25.626502,200902260532621,2020-11-29 15:08:25.626502,,,,
e16793c4-f3c3-4f7f-8710-c444452aaa63,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,11,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 15:07:41.339619,200902260532621,2020-11-29 15:07:41.356855,,,200902260532621,2020-11-29 15:07:41.367653,200902260532621,2020-11-29 15:07:41.367653,,,,
72bedd33-6534-47a8-a977-888ad1a54dd2,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,10,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,2021-01-16 00:00:00,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 15:07:41.318139,,,,,200902260532621,2020-11-29 15:07:41.344457,200902260532621,2021-01-12 16:17:41.456014,,,,
36b97492-e2a6-4f32-9d01-6986dbd6d929,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,15,create by API - Petr sample - 1,create by API - Petr sample - 1,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,draft,,,2021-01-16 00:00:00,84a091b2-afb8-46b4-9862-97891aa62f55,,,200902260532621,,,,200902260532621,2020-11-29 15:12:16.934914,,,,,200902260532621,2020-11-29 15:12:17.01121,200902260532621,2021-01-12 16:17:29.436888,,,,
13e20aca-e33e-4431-a7fa-e2414b8fa1ae,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d04cf7b-8c22-4d2a-a903-f7ed3f688440,14,create by API - Petr sample,create by API - Petr sample,a898da72-e0fe-4933-8e7f-8d7b5822dbb5,6c488237-c42a-44c2-b4c1-a03900774ad8,open,,,2021-01-15 00:00:00,e49601d1-7d30-4606-9448-43f27a7a6ee9,,,200902260532621,,,,200902260532621,2020-11-29 15:12:16.602708,200902260532621,2020-11-29 15:12:16.620246,,,200902260532621,2020-11-29 15:12:16.631672,200902260532621,2021-01-12 16:17:35.372978,,,,
81814c13-81c9-46af-8d74-c3aca23a9318,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,357,case8219,,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,,,,,urn:adsk.wipprod:dm.lineage:Dhi9BBTMTWetq1VnPcmvVw,200902260532621,,,,,,200902260532621,2021-01-07 01:48:38.813234,,,200902260532621,2021-01-07 01:48:38.829086,200902260532621,2021-01-07 01:48:38.829086,,,,
b2d0c928-76cd-4fc0-a1b9-ca1eb5f1398a,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,358,case test,,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,,,,,urn:adsk.wipprod:dm.lineage:5TVmEJQ_SjaH9LGTWL3o1g,200902260532621,,,,,,200902260532621,2021-01-07 01:59:56.054275,,,200902260532621,2021-01-07 01:59:56.06461,200902260532621,2021-01-07 01:59:56.06461,,,,
8b098e1f-e25e-4c4a-8bec-dfd3f3c89fca,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,360,test by UI - for DC API 1,,8273efdf-582d-45c2-ab09-3ce37eaaf170,5cb674e4-8ef1-41b9-becf-ddce93ef3ae1,open,,,2021-01-15 00:00:00,,,,200902260532621,ad671f4d-9f83-47aa-b6a8-e5ca4b131d06,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,200902260532621,2021-01-12 16:16:03.620007,,,200902260532621,2021-01-12 16:16:03.633187,200902260532621,2021-01-12 16:16:03.633187,,,,
5de69327-1539-4a3a-8edf-93fa89ff9674,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,340,gatehouse.nwd,,59473ee7-0ba2-40af-9235-badb99c3f0e9,245ce3d3-2cc9-4525-a818-1c460237d33d,open,GG4BKFLSS4CT,user,2021-01-15 00:00:00,,,,200902260532621,,,,,,200902260532621,2020-07-06 14:51:18.852409,,,200902260532621,2020-07-06 14:51:18.862226,200902260532621,2021-01-12 16:16:40.691294,,,,
0bf08687-0783-4974-9087-c031bd18be13,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,339,test PDF Sheet Issue,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,49PRQKV2GLS7,user,2021-01-16 00:00:00,,,urn:adsk.wipprod:dm.lineage:WQI1AzW4Q9ePv5rlgj3X6w,200902260532621,,,,,,200902260532621,2020-06-18 14:06:04.301194,,,200902260532621,2020-06-18 14:06:04.315824,200902260532621,2021-01-12 16:16:49.901104,,,urn:adsk.objects:os.object:ng-issues-prod-2eb58c29-ecab-4770-94bc-24307832f284/1cc89598-a906-4e9b-8323-06986de72beb,
e742c205-07e0-4e4b-8765-0772c369629f,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,338,test sheet,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,BVE5MB3YCEMF,user,2021-01-15 00:00:00,68547d8c-295b-4d95-b018-06915e42598d,,urn:adsk.wipprod:dm.lineage:OjaWqxSYTOGywogv4_a6TA,200902260532621,,,,,,200902260532621,2020-06-18 13:59:02.942615,,,200902260532621,2020-06-18 13:59:02.95793,200902260532621,2021-01-12 16:16:58.59351,,,urn:adsk.objects:os.object:ng-issues-prod-2eb58c29-ecab-4770-94bc-24307832f284/3fe21439-f7a9-4245-8a8a-88da64abada2,
30688769-70bc-4141-b230-02dc9a051170,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,12,This is the wrong Photocopier,"",7c5a42c9-b67f-45bb-87eb-6011e8d60f72,a77bdb6a-13d4-4733-a46d-e4683b86b1b2,open,,"",,,,urn:adsk.wipprod:dm.lineage:k-3BmeCCRk6woT3de-cKdg,200811200407804,,,,,,200811200407804,2020-03-17 23:46:45.076118,,,200811200407804,2020-03-17 23:46:45.087147,200811200407804,2020-03-17 23:46:46.377525,,,urn:adsk.objects:os.object:ng-issues-prod-feefc6ab-1f6d-45fa-8d49-89aab5d46c30/3f432aa5-f009-4cb9-8e35-bc6869a3e9d9,
78e352d6-9daf-4d8f-97e0-b5ae61fb9d7e,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,328,test in UI for accelerator ,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,b9dca3c3-263d-4ecd-9f41-85d14699d4ca,open,200902260532621,user,2020-04-25 00:00:00,,,urn:adsk.wipprod:dm.lineage:40xNhhAiSw6I-D1IL16ikg,200902260532621,,,,,,200902260532621,2020-04-20 08:40:39.30571,,,200902260532621,2020-04-20 08:40:39.326864,200902260532621,2020-07-06 13:37:44.309218,,,urn:adsk.objects:os.object:ng-issues-prod-2eb58c29-ecab-4770-94bc-24307832f284/230dee3e-7de4-429f-8a6b-18af3461498d,
2426c9e0-d0f0-4bb7-b6ac-3b26806ab8ab,a4f95080-84fe-4281-8d0a-bd8c885695e0,ab37405e-4934-4423-af76-7a1a681d3274,5,4,,5e138f7a-eb47-476b-835c-0a79e5479848,ef3b032f-d25d-4924-b536-dd5a77528802,open,,,,,,urn:adsk.wipprod:dm.lineage:k5bvSv4tQeGWTrupvODCgw,TNSUM9VPW79S,,,,,,TNSUM9VPW79S,2020-05-06 19:23:21.24437,,,TNSUM9VPW79S,2020-05-06 19:23:21.258724,TNSUM9VPW79S,2020-05-06 19:23:21.258724,,,,
32c0dfc4-f307-46c9-a338-97d48b9e36fc,a4f95080-84fe-4281-8d0a-bd8c885695e0,ab37405e-4934-4423-af76-7a1a681d3274,6,4,,5e138f7a-eb47-476b-835c-0a79e5479848,ef3b032f-d25d-4924-b536-dd5a77528802,open,,,,,,urn:adsk.wipprod:dm.lineage:k5bvSv4tQeGWTrupvODCgw,TNSUM9VPW79S,,,,,,TNSUM9VPW79S,2020-05-06 19:23:46.112235,,,TNSUM9VPW79S,2020-05-06 19:23:46.126738,TNSUM9VPW79S,2020-05-06 19:23:46.126738,,,,
2aaf023f-3417-4709-bad4-f398fb616206,a4f95080-84fe-4281-8d0a-bd8c885695e0,ab37405e-4934-4423-af76-7a1a681d3274,7,testCemex,,5e138f7a-eb47-476b-835c-0a79e5479848,ef3b032f-d25d-4924-b536-dd5a77528802,open,,,,,,urn:adsk.wipprod:dm.lineage:k5bvSv4tQeGWTrupvODCgw,TNSUM9VPW79S,,,,,,TNSUM9VPW79S,2020-05-06 19:26:07.307623,,,TNSUM9VPW79S,2020-05-06 19:26:07.318261,TNSUM9VPW79S,2020-05-06 19:26:07.318261,,,,
2604fb44-b97b-45c6-96e8-a5239c5c19ed,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,13,mytest123,,7c5a42c9-b67f-45bb-87eb-6011e8d60f72,a77bdb6a-13d4-4733-a46d-e4683b86b1b2,open,,,,,,urn:adsk.wipprod:dm.lineage:D6xN71sBR7G_w71PG9KD5A,200811200407804,,,,,,200811200407804,2020-04-07 18:44:21.981014,,,200811200407804,2020-04-07 18:44:21.995848,200811200407804,2020-04-07 18:44:21.995848,,,,
eca2fde9-2092-4786-b29d-d8408e02d234,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,105,Round Elbow [926570] and LH-Series Bar Joist quarterspan [574368],1 clash between Round Elbow [926570] in {3D}_Audubon_Mechanical.rvt and {3D}_Audubon_Structure.rvt,33c43f8c-47cd-49be-bbee-258416e3edb7,225fed92-54c2-4ad1-808c-f878f4412e39,open,200902260532621,user,2020-04-17 00:00:00,,,urn:adsk.wipprod:dm.lineage:N5btxYVySKOJGBL7huqGyQ,BVE5MB3YCEMF,,,,,,200902260532621,2020-04-14 04:06:25.916673,,,200902260532621,2020-04-14 04:06:25.928735,200902260532621,2020-04-14 04:12:57.13991,,,,
b3f06e23-49fb-4997-b661-e0eb646fa354,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,19,Test location issue,"",ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,200902260532621,user,,3ac8c97e-756a-4f26-bccc-4bf7cc3f8be0,,urn:adsk.wipprod:dm.lineage:U2GSN5IDTsym8DWceOM9aA,4V4WKQJGGQ7N,8338ce72-cc83-49d7-90ca-93a3dd3d6ac7,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,4V4WKQJGGQ7N,2020-04-14 12:45:46.998927,,,4V4WKQJGGQ7N,2020-04-14 12:45:47.020176,4V4WKQJGGQ7N,2020-04-14 12:45:47.020176,,,urn:adsk.objects:os.object:ng-issues-prod-f485ff1d-b4fa-4c4e-829d-364168b66a90/f40f4b35-9e72-41e4-96f0-6bd8310e2bc9,
df07b948-1466-4f97-80ad-611953e28bd8,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,106,Heat Pump - Horizontal - Water Source [893916] and LH-Series Bar Joist quarterspan [607202],1 clash between Heat Pump - Horizontal - Water Source [893916] in {3D}_Audubon_Mechanical.rvt and {3D}_Audubon_Structure.rvt,33c43f8c-47cd-49be-bbee-258416e3edb7,225fed92-54c2-4ad1-808c-f878f4412e39,closed,200902260532621,user,,,,urn:adsk.wipprod:dm.lineage:dACQboF9TqeNN807lAeXfA,200902260532621,,,,,,200902260532621,2020-04-14 12:45:06.834801,200902260532621,2020-04-14 13:03:33.470306,200902260532621,2020-04-14 12:45:06.852131,200902260532621,2020-04-14 13:03:33.480538,,,,
e4aa6c73-f26c-401f-a276-9cfae1568894,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,107,Heat Pump - Horizontal - Water Source - Back Discharge [921951] and LH-Series Bar Joist quarterspan [574368],1 clash between Heat Pump - Horizontal - Water Source - Back Discharge [921951] in {3D}_Audubon_Mechanical.rvt and {3D}_Audubon_Structure.rvt,33c43f8c-47cd-49be-bbee-258416e3edb7,225fed92-54c2-4ad1-808c-f878f4412e39,answered,200902260532621,user,,,,urn:adsk.wipprod:dm.lineage:N5btxYVySKOJGBL7huqGyQ,200902260532621,,,,200902260532621,2020-04-15 07:27:30.060306,200902260532621,2020-04-14 13:17:13.543734,,,200902260532621,2020-04-14 13:17:13.564493,200902260532621,2020-04-15 07:27:30.066327,,,,
5dc7d8f1-f72d-480b-b9d5-f4c052d8191f,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,108,test mc model by common issue,"",2cae70fc-fc5c-4f09-8d88-83eb0ef25512,b0a9e750-61a4-45af-8a5f-db0efe6f741f,open,,"",,,,urn:adsk.wipprod:dm.lineage:N5btxYVySKOJGBL7huqGyQ,200902260532621,,,,,,200902260532621,2020-04-15 06:49:19.818902,,,200902260532621,2020-04-15 06:49:19.835026,200902260532621,2020-04-15 06:49:19.835026,,,urn:adsk.objects:os.object:ng-issues-prod-833ab770-fe61-4b1b-98ef-20dcbc5d553b/d82a11dc-f0d3-4aa9-9154-c5fda4903a2c,
3a91130e-7130-46d0-a789-7ff6bd8e1b15,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,109,SMBH-W-Wide Flange [574348] and 2 other objects.,2 clashes between SMBH-W-Wide Flange [574348] in {3D}_Audubon_Structure.rvt and {3D}_Audubon_Mechanical.rvt,33c43f8c-47cd-49be-bbee-258416e3edb7,225fed92-54c2-4ad1-808c-f878f4412e39,open,200902260532621,user,2020-04-25 00:00:00,,,urn:adsk.wipprod:dm.lineage:mtDde62_RSaGxaHVuYAhmg,200902260532621,,,,,,200902260532621,2020-04-23 13:05:09.078589,,,200902260532621,2020-04-23 13:05:09.103159,200902260532621,2020-05-13 08:45:32.943403,,,,
